filename,title,lang,total_words,unique_words,ttr,guiraud,mean_word_length,hapax_ratio,hapax_count,sanskrit_phon_ratio,sanskrit_sem_ratio,sanskrit_sem_count,indigenous_count,formulaic_ratio,nf_ttr,nf_guiraud,nf_word_count,year_ce,century
DHARMA_INSIDENKHampran.xml,Gift of Hampran village (674 Śaka),unknown,62,59,0.9516129032258065,7.493007493011239,5.596774193548387,0.9032258064516129,56,0.5254237288135594,0.03389830508474576,2,0,0.03225806451612903,0.95,7.358668357794092,60,752.0,8.0
DHARMA_INSIDENKHering.xml,Charter of Hering (870 Śaka),san-Latn,1198,676,0.5642737896494157,19.530721487006183,4.613522537562605,0.4574290484140234,548,0.30029585798816566,0.03106508875739645,21,5,0.008347245409015025,0.5606060606060606,19.32261981108246,1188,948.0,10.0
DHARMA_INSIDENKHorren.xml,"Charter of Horren, ca. 975 Śaka",kaw-Latn,162,122,0.7530864197530864,9.58522525608431,6.203703703703703,0.654320987654321,106,0.4098360655737705,0.03278688524590164,4,2,0.0,0.7530864197530864,9.58522525608431,162,1053.0,11.0
DHARMA_INSIDENKHujungGaluh-Sangsang.xml,Hujung Galuh / Sangsang (907-05-04),unknown,573,355,0.6195462478184991,14.830337756624667,5.19022687609075,0.4816753926701571,276,0.39436619718309857,0.03943661971830986,14,7,0.012216404886561954,0.6148409893992933,14.627531039480111,566,907.0,10.0
DHARMA_INSIDENKHumanding.xml,The Polengan plates: Humanding charter (797 Śaka),kaw-Latn,486,246,0.5061728395061729,11.158786606012256,4.561728395061729,0.3950617283950617,192,0.2845528455284553,0.044715447154471545,11,3,0.01440329218106996,0.4989561586638831,10.920188731000396,479,875.0,9.0
DHARMA_INSIDENKHuwung.xml,Demarcation of Huwung (822/823 CE),kaw-Latn,42,41,0.9761904761904762,6.3264373484457685,4.619047619047619,0.9523809523809523,40,0.21951219512195122,0.0,0,1,0.0,0.9761904761904762,6.3264373484457685,42,823.0,9.0
DHARMA_INSIDENKJeruJeru.xml,Jeru-Jeru (852 Śaka),kaw-Latn,1331,789,0.5927873779113448,21.626586442895952,5.182569496619084,0.48159278737791134,641,0.3472750316856781,0.025348542458808618,20,9,0.007513148009015778,0.5912187736563209,21.488179593106224,1321,930.0,10.0
DHARMA_INSIDENKJurungan.xml,The Polengan plates: Jurungan charter (798 Śaka),kaw-Latn,1175,475,0.40425531914893614,13.857174192299983,4.497872340425532,0.3140425531914894,369,0.36210526315789476,0.021052631578947368,10,6,0.005106382978723404,0.40119760479041916,13.717203674463196,1169,876.0,9.0
DHARMA_INSIDENKKanjuruhan.xml,The Kanjuruhan Charter (682 Śaka),san-Latn,219,203,0.9269406392694064,13.717468781509565,5.488584474885845,0.8858447488584474,194,0.5812807881773399,0.029556650246305417,6,0,0.0228310502283105,0.9252336448598131,13.535001355088333,214,760.0,8.0
DHARMA_INSIDENKKarangloMojokerto.xml,Karang Lo (1019 Śaka),kaw-Latn,12,12,1.0,3.464101615137755,5.083333333333333,1.0,12,0.3333333333333333,0.0,0,1,0.0,1.0,3.464101615137755,12,1097.0,11.0
DHARMA_INSIDENKKasugihan.xml,"Kasugihan (829 Śaka, 907-11-18)",kaw-Latn,340,202,0.5941176470588235,10.954988119842136,5.247058823529412,0.46176470588235297,157,0.28217821782178215,0.0594059405940594,12,5,0.023529411764705882,0.5843373493975904,10.647133218999963,332,907.0,10.0
DHARMA_INSIDENKKayuAraHiwang.xml,Kayu Ara Hiwang (823 Śaka),kaw-Latn,435,233,0.535632183908046,11.171494924609451,4.429885057471265,0.4114942528735632,179,0.26180257510729615,0.03862660944206009,9,5,0.011494252873563218,0.5302325581395348,10.995136345485397,430,901.0,10.0
DHARMA_INSIDENKKayumwungan.xml,Kayumwungan charter of the Veṇuvanavihāra (746 Śaka),kaw-Latn,689,437,0.6342525399129173,16.648374093044186,5.2917271407837445,0.5471698113207547,377,0.5194508009153318,0.02288329519450801,10,4,0.011611030478955007,0.631424375917768,16.477635802645967,681,824.0,9.0
DHARMA_INSIDENKKetanen.xml,"Ketanen (826 Ś, 904/905)",unknown,153,134,0.8758169934640523,10.83325791828954,5.03921568627451,0.8169934640522876,125,0.27611940298507465,0.022388059701492536,3,1,0.006535947712418301,0.875,10.78772450519571,152,904.0,10.0
DHARMA_INSIDENKKinewu.xml,Kinewu (829 Śaka – 907-11-20),unknown,429,301,0.7016317016317016,14.532416942516553,5.0955710955710956,0.5757575757575758,247,0.38205980066445183,0.046511627906976744,14,3,0.011655011655011656,0.6981132075471698,14.375030762887508,424,907.0,10.0
DHARMA_INSIDENKKiringan.xml,Kiringan (917-11-14),kaw-Latn,222,141,0.6351351351351351,9.463300378517744,4.972972972972973,0.4774774774774775,106,0.2553191489361702,0.0425531914893617,6,4,0.02252252252252252,0.6267281105990783,9.232281572908978,217,917.0,10.0
DHARMA_INSIDENKKubu-Kubu.xml,"Kubu-Kubu (827 Ś, 905-10-17)",kaw-Latn,871,506,0.5809414466130884,17.145155933563938,4.929965556831228,0.45464982778415614,396,0.3359683794466403,0.023715415019762844,12,6,0.006888633754305396,0.5780346820809249,17.000510022951147,865,905.0,10.0
DHARMA_INSIDENKKusambyan.xml,Kusambyan charter (945 Śaka),kaw-Latn,293,203,0.6928327645051194,11.859386628090816,5.249146757679181,0.5733788395904437,168,0.4433497536945813,0.04926108374384237,10,2,0.010238907849829351,0.6931034482758621,11.80312641224554,290,1023.0,11.0
DHARMA_INSIDENKLaguna.xml,Laguna Copper plate (820 Śaka),omy-Latn,140,93,0.6642857142857143,7.859934568975204,5.064285714285714,0.5428571428571428,76,0.5268817204301075,0.08602150537634409,8,2,0.05,0.6466165413533834,7.457145737907432,133,898.0,9.0
DHARMA_INSIDENKLanda.xml,Resources of the temple at Landa (late 9th c. CE),kaw-Latn,135,80,0.5925925925925926,6.885303726590964,5.2592592592592595,0.3925925925925926,53,0.325,0.025,2,2,0.014814814814814815,0.5939849624060151,6.850168759240548,133,850.0,9.0
DHARMA_INSIDENKLinggasuntan.xml,Linggasuntan (851 Śaka),kaw-Latn,1648,935,0.5673543689320388,23.032071877090353,5.049757281553398,0.46177184466019416,761,0.3625668449197861,0.019251336898395723,18,4,0.006674757281553398,0.5650580329871716,22.862167012624454,1637,929.0,10.0
DHARMA_INSIDENKLintakan.xml,"Lintakan (841 Śaka, 919-07-12)",kaw-Latn,1871,823,0.4398717263495457,19.02667681928918,4.932656333511491,0.34206306787814006,640,0.35236938031591736,0.026731470230862697,22,6,0.005879208979155532,0.43655913978494626,18.827799167862832,1860,919.0,10.0
DHARMA_INSIDENKMadhawapura.xml,Madhawapura (13th c. CE),kaw-Latn,501,347,0.6926147704590818,15.502816690824329,5.0199600798403194,0.590818363273453,296,0.27953890489913547,0.011527377521613832,4,4,0.0,0.6926147704590818,15.502816690824329,501,1250.0,13.0
DHARMA_INSIDENKMamali.xml,The Polengan plates: Mamali Charter (800 Śaka),kaw-Latn,243,153,0.6296296296296297,9.814954576223638,5.148148148148148,0.5102880658436214,124,0.3202614379084967,0.05228758169934641,8,5,0.024691358024691357,0.620253164556962,9.548676096185975,237,878.0,9.0
DHARMA_INSIDENKManahimanuk.xml,Manah i Manuk Charter (1350–1356 CE),kaw-Latn,664,434,0.6536144578313253,16.842466407827423,5.653614457831325,0.5195783132530121,345,0.423963133640553,0.03686635944700461,16,6,0.012048192771084338,0.6554878048780488,16.788679403025153,656,1356.0,14.0
DHARMA_INSIDENKManjusrigerha.xml,Manjusrigerha (792 CE),omy-Latn,146,117,0.8013698630136986,9.682988896647705,5.890410958904109,0.6575342465753424,96,0.5982905982905983,0.07692307692307693,9,1,0.04794520547945205,0.7913669064748201,9.330078226479682,139,792.0,8.0
DHARMA_INSIDENKMantyasihII.xml,"Mantyasih II (829 Śaka, 907-04-11)",kaw-Latn,102,93,0.9117647058823529,9.208372149683072,5.3431372549019605,0.8333333333333334,85,0.3763440860215054,0.053763440860215055,5,4,0.029411764705882353,0.9090909090909091,9.04534033733291,99,907.0,10.0
DHARMA_INSIDENKMaribong.xml,The Maribong Charter of Wisnuwardhana (1170 Śaka),kaw-Latn,85,78,0.9176470588235294,8.460287854927591,5.7176470588235295,0.8588235294117647,73,0.5384615384615384,0.23076923076923078,18,1,0.18823529411764706,0.8985507246376812,7.46392289131769,69,1248.0,13.0
DHARMA_INSIDENKMarsemu.xml,"Marsemu charter, ca. 875 CE",kaw-Latn,40,35,0.875,5.533985905294664,5.7,0.825,33,0.34285714285714286,0.02857142857142857,1,1,0.0,0.875,5.533985905294664,40,875.0,9.0
