source_file,sentence_id,sentence_text,mention_types,keywords_found,depth_value_m,context_before,context_after
paras_10098A.txt,200,"wijders hoe dien eijgensten heer Hertenberg zalr hem ook maprana had afgenomen en aan wenganettij gegeeven, die door den sammorijn, als belosta in die heerlijkht vervremende g'adopteerd was   alzo zijn hoog van desselfs regt van opperheer van gem: land, zo mede van zijn tempel haven landerijen en andere geregtigheeden meer die hij daar in had. versoekende derhalven zijn wel Ed: gr agtb: dat hem het een en ander weder mogte g'restitueerd werden, zijn hoogh:t kreeg tot antwoord daar op dat maprana door d' E: Comp: gewapender hand den sammarijn en niet zijn hoogh. t was afgenomen geworden, waaromme dat land aangemerkt moest worden, als een Conquest van d' E: Comp: dat niet weder gegeeven mogte werden, den koning repliceerde, dat den samm: toen hij d' E: Comp: 't eerste fort Chettua had ontnoomen zijn onettij",MONUMENT,tempel,,"wijl de Ragias van Cranganoor en Belanga, de landerijen die zij daar hadden leggen, vreedig bezaten, en de voordeelen daar van genoten, zijn wel Edelen gr agtb. vragde den kooning of zijn hoogh:t bewijs had, dat voorm: landen zijn Hoogh:t wettig toequamen, zijn hoogh. t antwoorde ja, alzo verscheide olas had leggen, waar bij bleek dat zijn hoogh. t die landen als eijgen zijnde aan verscheide menschen in pagt gegeeven had gehad, ja selfs toen den sammorijn nog opper heer van de landen van papponettij was, had zijn Cochimse hoogh:t voorsz: zijne landen bezeeten gehad, zijn Ed: gr: agtb: zulks horende, nam aan zijn hooghts klagte en begeerte aan haar Hoog Edelheeds tot Batavia te schrijven en bekent maken, zijn hooght zig daar mede te vreeden houdende, klaagde wijders","zijn Cochimse hoogh:t 't land maprana en verscheijde andere plaatsen om de noord mede had afhandig gemaakt en bezeeten, tot tijd en wijle dat haar Edele en zijn Cochim se hooght te samen voorm: Chettua zo wel als maprana en meer andere landen zijn Cochimse hoogh. t toe behoorende, den samm: had Herwonnen, wanneer haar Ede de haare hadden behouden, en die van den Cochimsen koning weder aan den selven ingeruijmt en daar na was het gebeurt, dat voorm heer Hertenberg voorsz: maprana tot een 'sComp:s Conquest had gemaakt, en zijn hoogh. t afgenoomen, welken aangaande zijn wel Edele gr: agtb: ook beloofde aan haar hoog Edelheedens tot Batavia te zullen schrijven, maar vraagde aan zijn hoogh:t of over alle desesaaken zijn hoogh.:t niet reeds aan haar hoog Edelheedens gesz: en daar andwoord dttaar op"
paras_10121A.txt,545,"Copia/ Translaat Hoogduijtsch geschrift van den soldaat Hertog Hendrik sensen dat in een Couvert versegelt en de tot opschrift gehad heeft, Dem hoch Edlen grosz achtbaren hernn herna Stephanus Verschleispon dr: Edlen Combagnie hoch und wohl bestalten Guberneur und Director deeses Eijlandes Zeijlon wie auch an de on um liegenden Cantoren Auch Extra-ordinari Rath Von India. meinen hoch Edlen hernn verklaring",INSCRIPTION,opschrift,,"Clercq is op den 7 dezer bij Exploictering van de tweede Jntimatie, met bij voeginge dat bij gelegentheid den Ete clerq mons:r bernhard Schroder uijt Zijn Ed:s woning gaande de deur naar alvorens zijn Ed Jongen mij te hebben gezien ten Eersten is toegesloten geworden, met uijtsonderinge van het gene hier voren vermeld staat van zijn Ed. oppasser alle het geene voorsz:, ik relatere te wezen mijn, wedervaren. /. onderstond. /. colombo den 7:' Jannuarii anno 1730. /. was getekent Joan H: Bouti geregts bode. — gecollationneerd En accordeert Batavia den 15 Octobr 1732 Al: annemalier Gesw: Adjs:",Verklaring van den landes verrath.
paras_1053.txt,1219,"Wy hebben Inden Leeuw met aduys vanden breeden Raet tot Banda ingenomen vierentwintich bahar onchecharbelierde Noten & twaelff sockels fouli om naer Japan te gebruycken ende den seijt daer — in te voorderen Oock hebben daer gecregen twintich Duijsent real van achten voor de Comptoiren van Grece & Macassar die daer mede behoorlijcken tot naerder compste van Capitael verhopen te voorsien Volgens U E ordre ons mede ghegheven, — el de secrete Instructie ben siel beswaert geweest helat vougen de selue in Banda soude laten, Wandt alsoo de E Heeren meesters het secreetvandien soo hoorlycken recommanderen, ende siende echeene middelen altoos byder handt om yjets volgens dordre vande selue te effectueren, soo dochte mij betel waere de selue besloten, daer bleue met opschrift om die te openen als eeniche middelen In Banda waeren van Schepen, Sloupen & Jachten om de Bandanese Btoom te houden, dat by den raet naer verscheyde berael slachninghen mede goetgeuonden werde, Soo dat de selue In Banda met niemanden Is gecommuniceert.",INSCRIPTION,opschrift,,"Den voornoemden Lieutenandt ofte Capn. voetzRaeckte en drie daechen, wt de Coeye inde cleeren In — vouge dat verwondert waeren, soo dat d'authorisatie van zijn persoon beneden opt pleyn behoorlicken geschrede.",Dan wel hebbe Inden breeden Raet aengedient dat de E Heeren meesters byde selue Instructie expressel ordonneeren (twelcke U.
paras_1053.txt,1311,"Instrucptie oock open wesende, ben besnaert geweest In watt voegen dien overleueren soude gemerckt aent secreet derselver tot naerder macht In Banda naer myn oordeel vrijwatt gelegen was ende naer deselve noch eenige Reysen overleesen te hebben, Giende V E heeren my daer bij de Eere deden van in margine te stellen datt Jck de meeninge van v E heeren mondelinge breeder soude. connen verclaeren, Soo hebbe die neffens myn kuys aldaer beslooten gelaeten met opschrift om die te openen alsser eenighe macht In Banda was om der Bandanesen te dwingen, verhoope daer jnnewel gedaen sall hebben, Van amboyna hebbe Ick.",INSCRIPTION,opschrift,,"Want Jn ternace yder meer als anderclaecht van utermaeten groot gebreck Insonderheyt de scheepen die met den heer Gour Generael syn wtgevaeren die Ick niet en weet off all'tmeeste gelyck hebben doch de Jachten ende forten Is blyckelyjcken ende kennelycken gebreck van alles hebben Na wy sullen ons dan ten besten moeten behelpen ende alsoo van begin aff naer neerste vermogen gecracht hebben ons prouisie te doen strecken met een extraordinarie diligentie verhoopen ons te Redden met het geene noch hebben ende coopen sullen ter plaetsse daermen yets goetcoop becomen can niet yegenstaende ons seer sobere werustinge sonder vermeten gesproocken, Soo wel als de beste die voor ofte naer ons in Indien gecomen syne De Provisie die by ons van scheepsvictualle aende forten van Banda is gegeven hebben oock van Amboyna niet Connen crygen alsoo door onweeder ende harde wint met het schip voort Casteel niet souden Comen synde oversulckx noch ten lesten naer veele moeyten ende spillinge van tyt voor hittoe ten anckergecomen, Ende ouermits: het pEde hart weder was dorsten onse boot met naert Casteel Seynden Op ons vertreck van ternate heeft my den hr Gouverneur Generael de secreete Jnstrucptie (: die myne E heeren by ons In Indien gesonden hebben:) Gegeven om die In Banda aen Steren doensen ofte aenden Gouverneur Prins te behandigen, ende alsoo ditto doensen naer ternate was vertrocken ende den Gouverneur prins overleden synde, deselve secreet e.",Copie vant selffde myn aduys op ditto secreete Jnstrucptie aenden heer gouur gual gesonden alsoo daer Goet gevonden werde datmen in aller manieren ditco h. ts.
paras_1055.txt,554,"Angaende de lape dragam beyvl hierneffens ontrent 14 pack van dijtos sendende de caijn goulong soo van hier als van paliacale ontrent 100 pack ken alles blijckende dese neffens gaende factuere, verhoopen die van paliacate in alles egnael het monster sullen bevonden werden, die van alhier niet ten vollen naer ons begeeren vercregen, een deels van wegen de verwe, als, boorden die naer luijt het monster wit ende alhier weerschijn gemaeckt sijn, voorder omme mij over d'inperfectie der selve te diffendeeren, sal vl met conte regulen den handel alhier verclaren — Alsoo alhier sonder toelatinge vande Gouerneurs niet: connen handelen over mits het beletsel silueden ons daer inne ponnen doen, soo ist nochtans dat wijlie den dese 2 verleden Jaersn insiende de sware uitstaende schulden soo ten tijden van Sledswijck Isaackxz gemaeckt ende uijt het selve gesprooten met de governeurs van beidel plaetse soo weijnich als mogelijck te weten ijeder 2500 pageden met dijtos ge contracteert het resterende door E pieter Isaackxsz alhier in muscipatan van andre cooplieden die overmits de vreese vanden gouerneur t' selue bij nacht in huijs brachten) gehandelt de betalinge vant voors contracht daer aen fael geent ontrent 600 pagoden, niet tegenstaende door dito Isaackxsz het meeste voor dijto leveringe ontfangen minder alst monster prtorsse omme geen uijt staende schulden te maecken aengenomen is, van welcke bovenverhaelde 600 pagodies ick besorge doort affsetten vanden gouerneur van sijn gouerne weijnich ofte ges betalinge sal geschieden, sijnde niet alleenlijck vande voornoemde pen ningen gefrusteert, dan alle de cooplieden soo heeft connen verstaen met ons alhier sonder sijn consent handelden op extreme boete gestelt als affgenomen daer bijt ul cont presumeeren het perijckel soo alhier int contracteeren met dijto bestaet, als mede den treck soo de cooplieden hebben om met ons te handelen, als soo gedwongen werden het sij br tijde ofte ontijde bijt ons huijs te bliven derhalven Dijuersche persoonen voor dese niet ons gehandelt, van haer goederen berooft varmt als vluchtich geworden sijn, wat belangt de page van de gouerneurs leueren ons dickmaels soo inde berue onbequaemheijt der doecken als andersins tgene halff gelt werdich wijlieden sulckx niet ontfangende sijn naert vertreck onsser scheepen doort veranderen van haer gouerne van ons resterende penningen be roost, derhalven p forsse doecken als ons voorcomen hebben moeten ontfangen hebben haer voorde patcherij goulong 1¼ pagode op leveringe gedaen, daer van sijlieden de woeners 12 ofte 14 fanam bethaelen, niet in gelt maer verwe ende andersins die sijluijden haer ten diersten aenreeckenen de wevers niet naer behooren bethaelt pagen haer daer naer aude doecken, welcke schude ende intrest daer door comende de compe. in haer goederen moet boeten, int maecken der selve hebben gee moijte noch Costen gespaert omme haer in alles soo inde boorden passementen als goeds verwe te onderrichten, hoe wel door de voornoemde quade betalinge, weijnich proteijt gedaen, alsoo dat wij in sulckx daechlijck te sien geen weijnich virdruct hebben ende niet tegenstaende in petapolij hen groote quantateijt onbequame doecken over mits de vrees van quade betalinge vvanden gouerneur aengenomen, blijfft, ons nochtans ontrent 120 pagode schuldich, daer van ouermits van sijn gouernegestelt niet van sullen becomen, daer uijt vl genochsaem sult connen ver staen in wat manieaen den handel alhier tot noch toe geschiet, geeft mij",MONUMENT|ARTIFACT,pagode|penningen,,"ofte bagnagar maj in goulconda p forsse ontboden (hoewel ander deckmantel vant ontbidden genomen) haer versoeck ons verantwoordinge referere aen dit neffens gaende Journael daer van in bagnagar gehouden, als mede aende resolutie daer van bij ons genomen, voorder dient vl voor al te letten dat het schrijfft vanden affslach vanden Coninck door de voors Ses vercregen vermelt de quijtscheldinge van chapadallij voorden tijt vanden gouerneur alsdoen geuerneerende, ende dat achtervolgende het contracht soo door de cusse met den gouerneur gemaeckt gadden, den Coninck bijt dier oorsaecke sulckx gelargeert, als ve uijt dit neffens gaende Journael door dijtos onderteeckent genochsaem sult connen verstaen, ende hoewel wij ons uijterste devoir gedaen het selve vrij te crijgen tot sulckx niet hebben connen brengen, alsoo ons de gouerneurs naer den voorsz. regreerende voorhouden den voorgaenden soo grooten somma van ons genoten sijlieden op hoope van mede te genieten de gouerns gepacht alsoo dat sijlieden uijt de voorsz. oorsaecke voor haer tijt de voorijge affslach met recht hebben te pretendeeren /: hoewel wij t'selve, vvoor haerluden niet Willem vstaen De packen van petapolij tegens 4 ten 100 gescheept alsoo aldaer gen costuijt me geweest van chapadalellij als in muslipatain te bethaelen, hoe wel tot bevandinge van nieuwe costuijmen als poort gelt vermeldende 't voornoemd Journael door ons in bagnagar gehouden en bhaer naegelik achtervolgende is resolutie door ons daer van gemaeckt vschoncken, mits daer van ee brieff nemende tot dato in alles aldaer betaelt, soo vant schepen als Desembarqueresn Comende tot Antwoort op ul schrijvens, eerstelijck vl verwonderinge het subijt veranderen naert vertreck van e pieter Isaackxsz van hier is eensdeels oorsaecke geweest overmits het achterblquen der portugijss die t'lant voor ons comst alhier met alle coopmanschappen versorchden, ende als nu (naer haer seggen omme onsent wille achterbleuen, als mede wijlieden alhier geen neringe maer sindert ons comst het bedelff vant lant geweest sijn daerenbouen int' vers seijlen vande groots sonme van hier door de cusse een verouert schip der portugijs op de reede alhier in brant gesteecken, waer door S Lodewijck alhier niet weijnich spil gehadt de mooren ons alhier voorgehouden wijlieden sulckx doende ons bijant tegens de inwoonders ende sijlieden sulckx lijdende haer tegens de portugijss (die haer naer bij sijn) verbittert ende viant maecken, als vl uijt mijn Journael door mij in bagnagar gehouden sult connen sil, mij door Mirgumela (waer op het gouerne vant rick alhier staet) verweten voorder vl ontfanck van de 22 packen door de jachten den valck als Arent verstaen, aengaende de groue tapes sal naer dese int coope van dien op de roode streepen die de boorden ende hooffden scheiden gelet werden, dat ul verhaelt eenige slechten (als de portugijss) te doen maecken, sal door mij indien moge, lijck geobserueert werden, hoewel vl in't out hinden inden vl verhaelt abuijs hebt, alsoo op nieuwe dongrij des grouer als dander geschildert werden, waer naer mij sal reguleeren, de quantijteijt der petuales sullen met malcanderen over leggen wat op ijeder comptoor naer ul schrijvens dient gemaeckt voorder op el resterende (sulckx aengaende) naer ons vermogen letten","Over sulckx niet vreempt schrijvens naer vl verhaelt vande molucques ende andre plaetsz te conen, de doecke slecht &e tot hoogen pris gestelt werden alsoo haerlieden de handel alhier onbekent t'gene wij alhier naer ons begeeren: hebben comen becoomen sijn die geschilderde fijne doecken, daerop ul sult connen sis boven andre voorleden jaeren gelet, de quantijteijt der selver van paliacate (bouen ons instruchtie) sal ul vstaen meest tegens sandel hout dat alhier seer vermolseanden verruijlt is, waer door wij t'selue ten prijss als 120 pagdden tegens geschilderde doecken van paliacate veruijlt hebben, oversulckx den pris der seluer wat hoogh loopt, t' welcke doort renten vant voorsz sandel uijt de voorsz. oorsaecke geschiet, verhoopen niet; tegenstaende de groote quantijteijt der selver bijt het voornoemde de comp die ust geschiet, het verbieden aent volck vande logie aen die vande scheepen gesdoecken te vercopen, hebbe daer in mijn de boir gequeten, hoe wel is onmolijck, door ons voorgecomen can werden, over mits de quantijteijt soo daer van bijde stadt sijn, de welcke sij de maets naelovende vercoopen, hoe wel pre sumere aengesien hooch op gelt houden (weijnich bijde maets sinde, daer van weijnich gecocht, wat in tegenampat ofte paliacate geschiet mij onbekent, op salampurij sal naer vlsz gelet worden als mede op de parcalle waer van den hoogen incoop inden vl verhaelt vanden sabaildar bijt de vooruerhaelde oorsaecke der gouerneurs soo alhier als in petapolij jaerlijckx geschiet, voorder vl. begeeren int laeten maecken den dungrij met roede ende swarts streven, sal naer vermogen geobserueert werden Doorsaecke t' achterblijven vant schip voorleeden Jaer naer vl schrijvens verstaen, presumere vl de frauville door sulx absentie wij alhier gehadt tselve verstaende van ander opginie sult sijn, be boven maeten verwondert de vertrocken hes over 2 gaeren van alhier, de nootwendige comst vant selve alhier aen vl niet veclaerden te meer de gelegentheijt vande begeerde coopmansch appes alhier aen ul verwittichden, waer aen haerlieder genochsaem bekent, ons vreede ofte vijaentschap alhier was gelegen, sulckx door dijtos niet ge schiet sal vl uijt het journael (door ons in bagnagar gehouden) connen sil t'achterdeel de comp e door sulckx geschiet, ende hoewel vl verhaelt tot dito reijs ges schip bequaem bij vl datmael sijnde. / vrschoont nochtans niet haer foute van vlsulck aff te raden (: dat vl presumeerden doort assisteeren van gelt bij o jacop de bitter alhier alles ten besten soude affloopen, dient daer op dat wij alhier in dit lant niet connen noch mogen blijven, ten sij haerlieden jaerlickx met Coopmanschappe (: daer haer de portugijss voor ons comst merk versorchden) prouijdeeren (want ick verstae door sulckx alle de trauaille soo ons doort achterbliven vant schip ouergecomen gesprooten is) alles reteereerde aen voorsz."
paras_1055.txt,560,"Indien vl eenige monsters daer van tot bantam hebt gelieue met het schip soo wij sonder twijffel van nu en haer verwachten over te senden es naer mij voorstaet heeft en verschoon op de monsters tot bantam sinde de guseratten daer sijnde voorss pijcol 120 riaelen geboden, ende alsoo op 280 stonden bijt, dier oorsaecke achtergelaten, naer welcken pris intgien alhier soo goet alst monster daer sijnde connen becomen, ick rehene de bovengesz als 10 pagode de 25 lb hollants, alhier tot cijvijl der prijs als in bantam te becomen ofte voor geboden is, alleenlijck gelegen inde goede kennis der selver daer op soo veel als verstant vandien hebbende sullen letten,/ ons proeff van dien bestaet int branden welcke tot assche verbrant houden voor geheel suijuer ende sonder valsheijt nemen mede Egenmerck op de fijnte vant stoff, als mede op de violette bruijne coleur, welcke voorsz praeft alhier sonder valscheijt gereeckent wert gaeren daer van ul mentie maeckt sal naer dese op gelet werden geen miede quantijteijt voor naerden td nijs gecocht / hoe wel vant selue 24 packen voor desz door den overleeden Isaackx gecoft int schip de cleijne soame gesscheopt voort aengaende de geuijtre ben vl deselue in soodanigen manieren als door ul gesonden, p schipper Arent martensz int schip de cleijne sonme segge p schipper Isbrant Cornelis int schip ternate, wederom secineende alsoo alhier tot ges gelt vercoft can werden ten hoochsten tuijsent voor ¼ pagode, alsoo dat ick presumeere de Ees soo de selffde in banda ge cost tot beter paijs als alhier wederom aldaer sullen connen vercoopen dijtos over 2 jaeren door E Isaackxsz mede genomen, mede geen van dien vercoft &n op dat het incoopen der selver naer desen met beter kennisse geschiet ben vl hier neffens 4 stuckx vande oprechte caste der selver ouerschudende van welcke grootste soorteringe het duijsent hier ontrent 8 ofte 10 pagoden & de cleijnste van 50, a 60, te vercoft soude werden daer uijt ul can bemercken de wetenschap in dijto gelegen Het lango aduijseeren inden vl verhaelt vande begeerde Coopmanschapp alhier reseereere mij aen dese inne gesloten memorie, waer uijt ul ge nochsaeme de quantiteijt als prijs oer seluer sult connen sich: &r can niet naerlaeten vl andermael te repeteeeren dese plaets jaerby ckx met soo veel coopmanschap (in des angesloten vhaelt) als moge lijck dient geprouijdeert, alsoo door sulckx behalven de proffijts daer op loopen, de lieffde vande inwoonders verweruen, sonder wijens faueur wij ons tegens de loosheijt deser natie (gouerneerende) qualijck connen deffendeeren, principalijck ouermits het weijnich goet als nu met de scheepen alhier gelost, oor mij belooft over een gaer alhier",MONUMENT,pagode,,"Inne valt de welcke niet en twijffele vl aaer den incoop der seluen in alles behaechlijck sal bevinden, de 16 cleijnste packxkens sijnde in neder 125 lb hollants is gelijck hier ontrent nouslip atam wast aan de welcke wijns ge voelens ul soodanigen contentement als de voorsz. niet sal hebben dient alleenlijck tot een monster als mede tot aduijs tgens toecomende jaer omme die geene alhier gedestijneert hem daer naer te reguleeren; ende alsoo alhier jaerlijckx door de persijanen een groots quantijteijt der selver opgecreht die si over dabul op Ormus ende van daer naer persien ver voeren, waer op sijlieden groote protijts doen oock ons verclaert wert de selve van oraus over bassora door babijlonien naer alepo ende soo naet de Crijsten landen versonden wert, sulckx waer sijnde mene de compe door sulckx goede proffijts sal genieten, ende overmits het quaet gewas derselver alhier voor dit jaer de selue op een rooijen prij geloopen, ende 205wel op de selue alhier op cent acan gewonnen werden hebben bijt de boden ges oorsaecke met malcanderen gerefolueert van de selue niet te vcoopen, dan tot beginsel van meerder negotie tot ee proeue ouerseijnden daer op voor al die nt gelet, souden met een goet gewas vande boven verhaelde 58 grootste packxkens, wel ontrent naer ons cpijnie als mede naer informatie 100 bhaeren jaerlijckx becomen, het gewas van dien goet sijnde neeme van de selffde dit jaer een goede parthhie te coopen (te meer ouermits de plaets van doecken verbult) quaet sijnde, voor naerden aduijs in dijto niet attenteeren, dese boven verhaelde Indigo is tot sodanijgen ciuijlen prijs alhier gecocht als in langs jaeren niet geschill besorge voor de selue (te waere met of heel goet gewins) alhier sijnde niet sal bevonnen, alles leere den tijt dient mede indien mogelijck een kender vandien alhier te senden, omme hem daer die gemaeckt van als hier te vervoegen, waer aen dien handel voortganck nemende veel is gelegen, sal meerder coste, dan beter goet ende tot beter pris vercocht werden Noorden hebben verleeden jaer alhier int werck geleijt omme een parthije Indijgo van agra ofte lager sinde de beste van geheel gudien ouerlant als hier te crijgen, daer van met een moor ons groot brievt alhier gesproocken e welcke met een persoon ter plaets daer den voornoemden Indigo valt gouerneerende daer van gehandelt, alsoo dat zij ontrent f800 pagoden aende selue aldaer besteet, de welcke op 18 cameelen van daer vsonden & ouermits de groote oorlooch onderwegen, tot noch toe niet heeft connen passeeren, alsoo dat de selue met dese scheepen niet connen verseinden dient vl alleenlijck dit tot aduijs wij alhier op dien handel niet geslofft end ouermits het quaet gewas van dit jaer sal hooch te gelde loopen presumeer de 25 pont hollants ten hoochsten 10. paghode, moeten in sulck gewas de quade fortuijne tot patientie nemen, naer wij verstaen sal op een conl indis onderwegen niet affgeset alhier sijn, loopt op rijsico vanden moor ende oust op ons die alleenloick 4 ofte 5 bhaer tot os monster ontboden, als mede gee gelt daer op vschooten waer","Twintich ofte as schaenen naegelen 10 ofte 12 bhaer folio , 60 ofte 80 bhaer noten muscaten te leueresn voor welcke quantiteijt ick mijn woont alhier gegeven als haer geseijt tot sulckx re medie te weten, het resterende inde memorie verhaelt soo veel als de becomen mede te seijnden, daer aen niet en twijffele veel minder inde comst onse scheepen, alsoo door sulck achter blijven de proffijts soo de compe soo int venten haerder coopmanschap als besteeden haerder penningen lichtelijck doort quaet tractement (ons doort Ongerieff der coopmanschap aengedaen) voort vlaten deser plaetse soude vlies, waer toe het tardement tot noch toe niet weijnich fondament genomen, refererende aent neffensgaende Journael in bagnagar gehouden als mede bijde resolutien bij ons daer van alhier genomen, omme sulckx wederom op des ouden, voet te helpen, als mede en vast vbont met den Coninck van ons vseeckeringe als vordomn in ons negotie behulp tot de sware bijtstaende schulden te vercrijgen, dunckt ons voor al vloes bequaem persoon alhier tot ambassador seijndt omme alles met den Coninck alhier te verhandelen, mijts hem volcomentlijck autorijseerende in alle t'gene door sulcke vercrijginge verschoncken als gegasteert daer toe, volgende de gelegentheijt der plaetse als tijts vereijsende met den raet alhier sal communiceeren, alsoo voor sulckx doende alhier niet sonder trauaille, noch swaerder schulden de negotie sal gedreue werden, soo vande gouerneurs als andre hier gouerneerende, twelck ick vl van schuldige plichts haluen niet can naer laeten, taduijseeren, alsoo vl uijt mijn Journael voorsz genochsaem condt sih sulckx te vereijss, hebben tot noch toe ons door contractte als andersins onder de gouerneeurs ofte pachters der gouernen, gesubmijteert, twelcke viij in bagnagar niet weijnich vweeten ouersulckx de fauten siende mijns bedunckens doort seijnden eender als ambassador soo in forsse ons aengedaen de uijtstaende schulden als andersints in voorgecomen van werden, t'selue stellende 10 9uegement De ouelegginge naer vlsz met eS borgonge sal van onsser sade niet aen manqueren, hebben ons voor des volgende ons schuldige plicht inne gequeth hoewel tot antwoort vanden voornoemden becomen hij, aldaer vande meesters goetgekent insgelijckx os ijeder hem met sijn eijgen te bemoijen, met sulckx schrijvens den last der compe volgende refeerere aen vl julgement versoecke voorder vl op de briein soo door ons aen dijto ende wederom tot retour ontfangen gelet mach werden, t'selue ick ouermits de afflijvicheijt van Spieter Isaackxz niet can naerlaeten vl te repeeteeren, alles refeerende aen dese neffens gaende copij boecken als brieuen door dijto ges als door ons gesonden De avermaeten daer van beh.el voor reeckeninge vanden voornoemden saackx achtervolgende t'congnossement en parthije sendende, daerop ve aduijs vandien vwachte. met oox 83n agden cken"
paras_1055.txt,632,"Copie Jahsa any 1610 den Grooten Coninck van carnatyck sin wasena pasi ende meer andere laenden steden ende heer lickheden door synne Lyberale Coelaesm se heeft ons de plaetse van palleacatte vergunt om den eenwygen — ap daege ende voor aleijts inde seluijge te wonen ende handellen volgende 't contrackt ende accoordt, daer van weesende, hebben nu ontrent drye maenden geresideert Inde vorn: plaetse, niet zonder ende wij t nemene In facherijes quellijnghen moeyten en gewelt ons aen gedaen, ende eek alsoo dese plaetse seer ons gerecommandeert Is In alle manieren 5e3 t. e de brieven van Masulipatan andere plaetsen, hebben in alles laer Lydtsaem geweest ende debuoir daegelicx gedaen omden sabandaer, ende Inwonders cood ons te trecken soo vele mogelijk geweest Is overleeggene ende considereerende de bequaemheyt der plaetse ende bedenckende wat bre onse meesters aende behoudenisse of verlatinge van palleacatee gelegen is, lettende mede op den standt der Treeues In onse laenden, hebben Geresolueert met versterckinge vanden Raedt van Masulipatan, als— Blijckt p. r henl. k brieuen vanden: 8 ' Juli: ano 1610: ende aendere meer Tgonne volcht Alucoren, alsoo ons vanden coninck van candi, vereert sijn twe oliphanten Eenen grooten ende eenen cleynen ons Gesonden met eenen synnen Ambas sador, die wy wel vorgenomen hadden toot versterckinge van ons cleyn-E cargasoen te vercoopen, daen Ouerdinckende dat ditto Oliphanten Gloot schinckasije ons vanden Coninck gesonden sijn, deselve an desen Coninck vercoopende ons natie als faem daer mede souden besmetten, als ons — Cargasoen versterckende met E gene wij vanden conince van Candi toot schenckagie vercregen hadden, waer op de poreugesen en aendere onser vyanden in haer valsch calommieren niet weynich fondament bi de jnwonders als onsen Coninck souden vercrijgen, hebben goedt geuonden ende vorseyde plaetse de behouden, ende sonder vreese vant G Leven te verliesen, vry ende vranck met gerusticheyt ende sonder molestatie te mogen handelen ende Leeuen, midtsgaeders de portugesen we te houden, de welcke ons naergeseten ende henlieder veele aen dese plaetse gelegen is, zoo omde reviere als kenders, want In s. t schome geen haven noch reviere hebben om henne fusten en schepen te bergen, als alhier dese van palleacatte, dat hans marcelis Oppercoopman tsaemen abraham fontaijne Onder coopman deser plaetse, sullen optrecken na vellour den Coninck aendienende onsen stant ende Tracktement, disoo Coninck te— dur vereeren de voornomde olliphanten, ee om te bet te commen toot een goedt succes, Is noch geresolueert met te neemen dese naervolgende goederen te weeten, een Candi ende n: 15. vatel sandel houdt, een ende een half man foulie drye corges Cleynne porceleyne Copkens, twintich Caffetaes, t'welf plat genouwen damasten, des gerolde damasten, ende in gelde acht hondert vyalen van achten — Is noch geresolueert alzoo de Gouvernande vande Coninginne die die palleacasse toecomt al hijer door sine may. t ( die Ter Ooren gecommen is t'gewelt des sabanda is aen onse persoonen bewesen) In desligenttie gesonden om ons met den sabandaer boven te brengen alhier gearriveert is, Gemerckt bij een vrouwe van grooten aensiene doen ende laeten by de elive voors.",MONUMENT,candi,,Borgonge Jacob Simonsz sFeil Burger Claesz ende Gaen Was onderteyckent,"Coninginne, ende dat sij ons seer voorderl ende dienstelick wesenen can, om tot ons versoecken te mogen commen haer te ver eeren, al vooren 't een hondert realen van 8.  3 ronde dammasten, twee platse damasten — ende twee Armosynen, midtsgaders noch onder half man dandel houde aldus gedaen Een jaere maende ende daege als vooren, ende was Onder teeckent, Hans Marcelis, Abraham fontaine, Jan cornelisz Aeldert Wyllemsz, dit was het merck."
